ref:ine;name;@type;@id;@lat;@lon
17025000101;Bordils;node;1460478701;42.0440682;2.9116018
08053000201;el Borràs;node;1460478702;41.6294526;1.8623062
08129000100;Muntanyola;node;1460478703;41.8769342;2.1790836
43008000101;Alfara de Carles;node;1460478704;40.8738809;0.4000450
17058000101;Crespià;node;1460478706;42.1877796;2.7982926
43176000301;Vimbodí;node;1460478708;41.4008278;1.0518297
25222000201;Tiurana;node;1460478711;41.9755539;1.2563829
08249000101;Santa Fe del Penedès;node;1460478716;41.3844582;1.7209214
43131000102;Roda de Berà;node;1460478722;41.1887957;1.4610823
25087000301;Esterri de Cardós;node;1460478729;42.5924733;1.2620454
17010000101;Argelaguer;node;1460478737;42.2145207;2.6414922
25913000101;Riu de Cerdanya;node;1460478740;42.3451931;1.8261265
17101000103;Massanes;node;1460478762;41.7654696;2.6528719
43164000101;Vespella de Gaià;node;1460478771;41.2040993;1.3599407
08273001201;Sant Pau d'Ordal;node;1460478778;41.3832975;1.7961019
25140001101;Montferrer;node;1460478784;42.3417368;1.4284148
25103000300;Granyanella;node;1460478789;41.6485381;1.2241037
17190000101;Serinyà;node;1460478799;42.1687245;2.7448646
17128000101;Pau;node;1460478812;42.3161009;3.1161931
25240000401;Vallfogona de Balaguer;node;1460478817;41.7518459;0.8165116
17146000899;Riells;node;1460478822;41.7764308;2.5129067
08013000201;Avinyó Nou;node;1460478832;41.3607292;1.7780608
43001000101;Aiguamúrcia;node;1460478842;41.3293390;1.3585409
17037000201;Campelles;node;1460478853;42.2946353;2.1405635
08084000301;Fonollosa;node;1460478863;41.7626001;1.6678299
43036000101;Cabra del Camp;node;1460478880;41.3952451;1.2772435
25022000101;Alòs de Balaguer;node;1460478895;41.9124041;0.9607021
08077000101;Esplugues de Llobregat;node;1460478908;41.3776796;2.0899722
08081000301;Mosqueroles;node;1460478921;41.7277735;2.4426428
17096000200;les Llosses;node;1460478938;42.1506279;2.1166718
08239000101;Sant Quirze Safaja;node;1460478982;41.7276804;2.1548204
25163000100;la Coma;node;1460478988;42.1758114;1.5914256
25252000101;Vila-sana;node;1460479009;41.6628331;0.9289367
08225000100;Sant Martí d'Albars;node;1460479022;42.0281258;2.0742512
17189000500;la Cellera de Ter;node;1460479033;41.9686921;2.6205193
17136000101;Pontós;node;1460479052;42.1858949;2.9172363
08156000501;Palau-solità i Plegamans;node;1460479055;41.5873942;2.1806823
51001000301;El Príncipe;node;1460556430;35.8786787;-5.3461888
51001000101;Benzú;node;1460556431;35.9160806;-5.3730766
21004000701;La Canaleja;node;1460569466;37.9013527;-6.7808640
11026000101;Prado del Rey;node;1460569467;36.7879415;-5.5572276
18188000101;Villanueva Mesía;node;1460569468;37.2145140;-4.0127316
21010000101;Ayamonte;node;1460569469;37.2157970;-7.4060169
21013000101;Bollullos Par del Condado;node;1460569470;37.3382055;-6.5384658
21033000101;Fuenteheridos;node;1460569471;37.9034873;-6.6617402
41086000101;San Juan de Aznalfarache;node;1460569472;37.3599507;-6.0328600
41075000101;Pilas;node;1460569473;37.3012094;-6.3027773
27031010399;As Devesas;node;1460570118;42.5725949;-7.5372822
27031010100;Casares;node;1460570119;42.5667040;-7.5509733
27031010299;Cinsa;node;1460570131;42.5620255;-7.5478065
27031010400;Pallares;node;1460570132;42.5765208;-7.5361946
27031010500;Pol;node;1460570133;42.5725570;-7.5492043
27031010600;Reboredo;node;1460570134;42.5698411;-7.5373049
06094000199;Abejarones de Arriba y Abajo;node;1461021526;38.6991443;-5.9623757
10135000101;Aceitunilla;node;1461021532;40.4351854;-6.2420562
06015000100;Albalá;node;1461021538;38.8036890;-7.1204841
06015000201;Alcazaba;node;1461021543;38.9534949;-6.7396310
10203000101;Alcorneo;node;1461021550;39.3020372;-7.1928582
10146000101;Aldehuela;node;1461021561;40.3827387;-6.3875697
10136000101;Almendral;node;1461021575;40.0886310;-6.0713908
10121000101;Alonso de Ojeda;node;1461021579;39.1023521;-5.9561114
06015000301;Alvarado - La Risca;node;1461021584;38.8097664;-6.7907804
10041000101;Arrolobos;node;1461021589;40.3792526;-6.1646530
10135000201;Asegur;node;1461021598;40.4249642;-6.2743118
06015001901;La Atalaya;node;1461021600;38.8749886;-6.9316260
10127000199;Atalaya;node;1461021602;40.0051638;-6.3277817
10076000201;Avarientos;node;1461021607;40.0199264;-6.3115352
10146000201;Avellanar;node;1461021613;40.3614105;-6.3395938
10050000101;Azabal;node;1461021615;40.2974097;-6.2999465
10058000101;Baldío;node;1461021619;39.9957600;-5.6574516
10180000201;Barquilla de Pinares;node;1461021623;40.0524552;-5.4393411
06006000299;Benavente;node;1461021640;39.1999013;-7.0972817
06158000199;Buen Suceso;node;1461021644;38.4293467;-6.4412418
06015000699;Bótoa;node;1461021647;39.0019817;-6.9149431
06158000299;Cabrahiga;node;1461021651;38.4352386;-6.4330445
10041000301;Cambroncino;node;1461021659;40.3416367;-6.2369045
10041000201;Cambrón;node;1461021663;40.3457505;-6.2599858
06094000299;Campo Ameno;node;1461021667;38.7224598;-6.0976410
06015002001;Campofrío;node;1461021670;38.8188944;-6.8935164
06083000199;Campomanes;node;1461021678;38.9811832;-6.2004511
06032000299;Cancho Gordo;node;1461021682;39.0291324;-6.3490575
10051000101;Carabusino;node;1461021686;40.4482890;-6.2845847
06083001501;Barriada Carrión;node;1461021690;38.9038770;-6.3760830
10121000201;Casar de Miajadas;node;1461021695;39.1223048;-5.8382329
10051000201;Casarrubia;node;1461021700;40.4413586;-6.2993846
10026000201;Casas de Belvís;node;1461021703;39.8263332;-5.5910940
06006000399;Casas de San Juan;node;1461021705;39.1497318;-6.9638821
06153000101;Casas del Castillo;node;1461021714;39.0239769;-5.7740458
10146000301;Castillo;node;1461021717;40.3545980;-6.3792319
10135000301;Cerezal;node;1461021721;40.4022015;-6.2556746
06015002199;Club Campo Pino;node;1461021725;38.7798999;-6.9632653
06044000101;Conquista del Guadiana;node;1461021727;39.0756874;-6.0369390
06040000299;Cortijo del Cura;node;1461021737;38.7383926;-6.6193671
06015002301;Los Cuarteles;node;1461021741;38.8358731;-6.9654800
06123000199;Dehesa Mayorga;node;1461021745;39.2617565;-7.1304803
06123000299;Dehesa Piedrabuena;node;1461021750;39.3198938;-6.9764474
06015002401;Dehesilla de Calamón;node;1461021755;38.8244994;-6.9484983
10041000501;Dehesilla;node;1461021759;40.3322971;-6.2804567
10167000101;El Bronco;node;1461021762;40.2191674;-6.3156598
10180000301;El Centenillo;node;1461021772;40.0560148;-5.4948425
06015002699;El Manantio;node;1461021774;38.7812874;-6.9925457
06037000301;El Marco;node;1461021777;39.1812712;-7.1709804
10203000901;El Pino;node;1461021781;39.3323038;-7.2794604
06083001700;Polígono Industrial El Prado;node;1461021786;38.9223615;-6.3825113
06108000201;El Raposo;node;1461021790;38.3822269;-6.3186029
10903000299;El Rincón;node;1461021794;39.9670018;-6.3153057
10072000201;El Soto;node;1461021797;40.2333253;-6.7951311
06083002101;El Vivero;node;1461021804;38.9355496;-6.3017482
06153000201;Encomienda;node;1461021808;39.0295662;-5.7438126
06045000101;Entrín Alto;node;1461021809;38.6908672;-6.7095445
10146000401;Erías;node;1461021812;40.3707199;-6.3942901
06053000199;Estación;node;1461021824;38.1647341;-5.9004182
10203000401;Estación Ferrocarril;node;1461021827;39.4267240;-7.2306026
06083000801;Estación de Aljucén;node;1461021829;38.9364345;-6.4075938
10037000201;Estación de Arroyo-Malpartida;node;1461021834;39.4682504;-6.5335202
06083000999;Estación de El Carrascalejo;node;1461021839;39.0591310;-6.3804286
10135000401;Fragosa;node;1461021843;40.3969375;-6.2990426
10076000301;Fuente del Sapo;node;1461021847;39.9449154;-6.2838892
06048000201;Galizuela;node;1461021851;38.9610736;-5.2407821
10045000301;Grimaldo;node;1461021862;39.8395509;-6.3485419
10017000401;Guadisa;node;1461021864;39.3722244;-5.0209411
06015001001;Gévora;node;1461021868;38.9196159;-6.9413967
10116000201;Haza de la Concepción;node;1461021872;39.9319674;-5.9442079
10051000401;Heras;node;1461021877;40.4378147;-6.2854547
06044000401;Hernán Cortés;node;1461021881;39.0269062;-5.9325687
10146000501;Horcajo;node;1461021884;40.3629666;-6.3607917
06158000399;Huerta Plata;node;1461021887;38.4339507;-6.4154548
10041000601;La Huerta;node;1461021894;40.3366289;-6.2787503
10195000201;Huertas de la Magdalena;node;1461021898;39.4704436;-5.8967344
10051000501;Huetre;node;1461021901;40.4438345;-6.3049512
10076000801;Jarilla del Sur;node;1461021904;40.0384388;-6.3088571
10203000701;Jola;node;1461021910;39.2988667;-7.2426961
10203000201;La Aceña de la Borrega;node;1461021914;39.3226989;-7.2280595
10180000101;La Barquilla;node;1461021918;40.0627029;-5.4464391
10116000101;La Bazagona;node;1461021921;39.9212138;-5.9023809
10017000301;La Calera;node;1461021927;39.5122037;-5.2539698
06014000201;La Cardenchosa;node;1461021932;38.2376552;-5.5510221
10045000201;La Estación;node;1461021934;39.7892962;-6.3749214
10203000501;La Fontañera;node;1461021937;39.3817515;-7.3196056
06094000499;La Garza;node;1461021945;38.7360527;-6.0327976
10182000199;La Herguijuela;node;1461021946;39.8804967;-5.9043633
06018000301;La Nava;node;1461021950;38.6792171;-5.3990196
06094000399;La Osa y Navas;node;1461021954;38.6645421;-5.9441870
10049000201;La Perala;node;1461021960;39.6233233;-6.4792526
06037000501;La Tojera;node;1461021964;39.1971330;-7.2235324
06037000699;La Varse;node;1461021968;39.2448347;-7.2196528
06037000799;La Vega;node;1461021970;39.2505670;-7.2157017
06094000699;La Zapatera;node;1461021977;38.8181701;-6.1547153
06015000799;Las Carboneras;node;1461021981;38.9895474;-6.8455586
10203000601;Las Huertas de Cansa;node;1461021982;39.3519381;-7.2755312
10203000801;Las Lanchuelas;node;1461021985;39.3552407;-7.2384904
06015003101;Las Vaguadas;node;1461021992;38.8473382;-6.9733303
06009000299;Los Chaparrales;node;1461021994;39.0541296;-6.3303742
06015000999;Los Fresnos;node;1461021999;38.6076871;-6.9700268
06001000201;Los Guadalperales;node;1461022003;39.0842630;-5.6256773
06015002701;Los Montitos;node;1461022006;38.8623433;-6.9423421
06015002899;Los Pinares;node;1461022015;38.7830362;-6.9627922
06059000201;Aldea de los Rubios;node;1461022017;38.2176410;-5.5299926
10135000601;Martilandrán;node;1461022019;40.3990789;-6.2952939
10182000299;Maulique;node;1461022023;39.9544427;-5.8439949
10146000601;Mesegal;node;1461022030;40.3128485;-6.3171201
10182000399;Mirabel;node;1461022034;39.9278902;-5.8722570
06083001601;Miralrío;node;1461022039;38.8552254;-6.3160623
10146000701;La Muela;node;1461022042;40.3138660;-6.3290421
06141000199;Nuestra Señora del Valle;node;1461022049;38.2464495;-6.4696546
10195000301;Pago de San Clemente;node;1461022053;39.3949699;-5.7828007
10155000101;Pajares de la Rivera;node;1461022054;39.9162991;-6.3488042
06156000101;Palazuelo;node;1461022058;39.1110284;-5.7384113
10116000401;Palazuelo-Empalme;node;1461022065;39.9378256;-6.0988449
06158000499;Palomar Navas;node;1461022067;38.3926550;-6.4284263
10017000501;Poblado de Cíjara;node;1461022071;39.3897855;-5.0048370
10090000200;Pantano de Gabriel y Galán;node;1461022075;40.2209247;-6.1260859
06036000201;Poblado de los pescadores;node;1461022083;38.9125776;-5.4805035
10064000299;Parrera;node;1461022086;40.0191565;-6.7994642
10050000301;Pedro-Muñoz;node;1461022089;40.2909873;-6.3332377
10043000201;Pizarro;node;1461022090;39.1531971;-5.7919616
06137000101;"Urbanización ""Los Encinares""";node;1461022099;39.2476716;-5.1993325
10148000201;Pradochano;node;1461022100;40.0063816;-6.2160238
06083001801;Proserpina;node;1461022103;38.9661244;-6.3582882
06083001901;Psiquiátrico;node;1461022107;38.9230471;-6.3100251
06156000201;Puebla de Alcollarín;node;1461022112;39.1097296;-5.7881050
10067000201;Puebla de Argeme;node;1461022116;39.9827660;-6.4539356
10905000101;Pueblonuevo de Miramontes;node;1461022120;40.0598560;-5.3786458
06018000501;Puerto Mejoral;node;1461022124;38.6841371;-5.4474423
06127000101;Puerto Peña;node;1461022129;39.1307599;-5.1798419
06126000201;Retamal;node;1461022137;38.7366026;-6.6296918
10050000401;Rivera Oveja;node;1461022138;40.3058401;-6.2220224
10146001001;Robledo;node;1461022141;40.3289621;-6.3388291
10051000601;Robledo;node;1461022149;40.4475865;-6.2924498
10135000801;Rubiaco;node;1461022150;40.4039363;-6.2079084
06065000201;Rubiales;node;1461022153;38.3723681;-5.9196287
06044000501;Ruecas;node;1461022157;39.0397571;-5.8754090
10182000499;Salto de Torrejón;node;1461022165;39.8353688;-5.9859297
06160000101;Docenario;node;1461022169;38.6784798;-5.6926761
10148000301;San Gil;node;1461022173;39.9724483;-6.2450977
06011000201;San Marcos;node;1461022179;38.6979177;-6.4460686
10203001001;San Pedro de los Majarretes;node;1461022183;39.3696906;-7.2958919
06015001599;Santa Engracia;node;1461022185;38.9110208;-6.9825903
06086000301;Santa María de Nava;node;1461022187;38.0152571;-6.0815955
10180000901;Santa María de las Lomas;node;1461022197;40.0113904;-5.5710830
10146001101;Sauceda;node;1461022198;40.3038404;-6.3588385
06006000499;Silvestre;node;1461022201;39.1909548;-7.1283077
06006000599;Tejarejo;node;1461022205;39.3617262;-6.8285108
10904000101;Tiétar;node;1461022211;40.0290396;-5.4831188
06044000701;Valdehornillos;node;1461022219;39.0576870;-5.9762537
10197000201;Valdemoreno;node;1461022222;39.7758853;-5.6209240
10189000201;Valdencín;node;1461022228;39.9150017;-6.4090854
10181000201;Valdeíñigos de Tiétar;node;1461022238;39.9619544;-5.8570465
10089000301;Valrío;node;1461022242;40.0107212;-6.3699174
10065000201;Vega de Mesillas;node;1461022244;40.0026334;-5.6776416
10135000901;Vegas de Coria;node;1461022251;40.3849467;-6.1841002
06095000701;Villarreal;node;1461022255;38.7258400;-7.2143822
06083002001;Virgen de la Luz;node;1461022257;38.9061180;-6.3873471
10076000701;Viñuelas;node;1461022260;40.0038071;-6.3026742
06080000201;Yelbes;node;1461022267;38.9691603;-6.0259562
17100000301;Vilarnadal;node;1461430951;42.3414238;2.9534664
27031130301;A Broza;node;1461953942;42.5377345;-7.6003976
27031130799;A Ciudá;node;1461953943;42.5442097;-7.5950535
27031130800;A Cova;node;1461953944;42.5350676;-7.5865340
27031130999;A Encrucillada;node;1461953945;42.5340141;-7.5930665
27031130200;Bacelares;node;1461953946;42.5417015;-7.6025373
27031131099;Fontecá;node;1461953948;42.5475580;-7.5845888
27031171200;A Lagoa;node;1461953949;42.5331369;-7.5767794
27031131299;Lama do Franco;node;1461953950;42.5439786;-7.6044034
27031131500;Novelle;node;1461953951;42.5343030;-7.5915120
27031130699;O Castro de Moreda;node;1461953952;42.5440023;-7.5906003
27031240100;As Barredas;node;1462397778;42.5479699;-7.5810416
27031230199;Carrouba;node;1462397779;42.5720271;-7.5579345
27031230400;Frieira;node;1462397780;42.5647513;-7.5746524
27031230300;O Campo;node;1462397781;42.5660911;-7.5713817
27031240299;O Eivedo;node;1462397782;42.5521086;-7.5830090
27031240499;O Miogo;node;1462397785;42.5555295;-7.5790426
27031240600;Paredes;node;1462397787;42.5522549;-7.5779426
27031230200;Tor;node;1462397790;42.5682293;-7.5671014
27031220700;A Eirexe;node;1462431607;42.5562258;-7.5783639
27031240500;Outeiro;node;1462431623;42.5586438;-7.5776542
17129000299;Pedret;node;1462615810;42.3062926;3.0831546
25063000601;Eth Pradet;node;1462956623;42.8204139;0.8055095
25063000901;Sant Joan de Toran;node;1462956632;42.8239434;0.7962628
27031040200;A Ermida;node;1462976987;42.5714344;-7.5168014
27031040100;O Fabeiro;node;1462976992;42.5636562;-7.5206897
27031210600;O Mato;node;1462976994;42.5744907;-7.5166985
27031040499;Porto de Lobos;node;1462976995;42.5643545;-7.5144187
27031040500;San Martiño;node;1462977000;42.5774383;-7.5142477
27031040600;Catro Camiños;node;1462977003;42.5628777;-7.5168234
27031240300;A Eirexe;node;1463005098;42.5397603;-7.5451261
27031210700;A Nogueira;node;1463005099;42.5394881;-7.5436432
27031271000;A Pena;node;1463005100;42.5425960;-7.5477238
27031210200;Campolongo;node;1463005101;42.5452079;-7.5470333
27031210599;O Gueto;node;1463005102;42.5412661;-7.5428869
27031210600;O Mato;node;1463005103;42.5390992;-7.5492734
27031211000;O Valado;node;1463005104;42.5483918;-7.5459814
27031191500;Os Pacios;node;1463005106;42.5407564;-7.5478115
17201000401;Nevà;node;1463036052;42.3129306;2.0782906
17134000601;Planès;node;1463036054;42.3188834;2.0983211
03901000201;Mira-rosa;node;1463120873;38.8483332;0.0164905
46094000101;Catarroja;node;1463120874;39.4033747;-0.4028759
46096000101;Cerdà;node;1463120875;38.9861769;-0.5743123
46250001300;el Saler;node;1463120876;39.3831928;-0.3328890
46040000101;Antella;node;1463120877;39.0792449;-0.5926271
27031050100;Barxa;node;1464155173;42.5325361;-7.4275576
27031050200;O Cotelo;node;1464155177;42.5367559;-7.4304767
48010000301;Libao;node;1464595625;43.3415228;-2.7683958
48005000100;Arakaldo;node;1464595643;43.1527730;-2.9349498
01020001699;Uribarri Kuartango;node;1464595654;42.8592544;-2.9092292
48906000201;Elexalde;node;1464595659;43.3349657;-2.6754622
25141000201;Cabestany;node;1465594471;41.5802349;1.2787203
31028001099;Lakabe / Lacabe;node;1465912418;42.8725157;-1.3456024
08280000201;Tavertet;node;1466087512;41.9955470;2.4182542
17115000101;Ordis;node;1466087523;42.2185591;2.9072143
08109000201;Santa Eulàlia de Puig-oriol;node;1466087531;42.0672668;2.0727805
25111000100;la Casa Nova de Valls;node;1466087541;42.1324554;1.6663183
25208001301;Vilamur;node;1466087553;42.3797052;1.1613872
02078000101;Villalgordo del Júcar;node;1467420726;39.2970238;-2.0631959
19230000101;Quer;node;1467420727;40.6071052;-3.2779955
19046000101;Azuqueca de Henares;node;1467420728;40.5683808;-3.2627134
02015000101;Barrax;node;1467420729;39.0460357;-2.2004126
19024000101;Alovera;node;1467420730;40.5953625;-3.2488046
02035000101;La Gineta;node;1467420731;39.1152257;-1.9962065
31176000101;Murchante;node;1467716122;42.0309725;-1.6558530
31109000901;Subiza;node;1467716123;42.7175185;-1.6707248
31249000101;Valtierra;node;1467716124;42.1934365;-1.6316492
31040040201;Eritzegoiti;node;1467716125;42.9390758;-1.7092207
31077000101;Corella;node;1467716126;42.1152097;-1.7893729
31072000101;Cintruénigo;node;1467716127;42.0799132;-1.8034973
38005001102;Teguedite;node;1470041891;28.1670110;-16.4926625
25003000101;Agramunt;node;1470837683;41.7870760;1.0985119
41001000101;Aguadulce;node;1470837684;37.2530195;-4.9906167
14002000101;Aguilar de la Frontera;node;1470837686;37.5146967;-4.6567166
46007000101;Albal;node;1470837688;39.3956438;-0.4150821
03005000101;Albatera;node;1470837689;38.1786069;-0.8695616
46011000101;Alberic;node;1470837690;39.1164369;-0.5201838
18003000101;Albolote;node;1470837691;37.2306219;-3.6570779
46013000101;Alboraia / Alboraya;node;1470837692;39.5009954;-0.3494800
41004000201;Alcalá de Guadaíra;node;1470837694;37.3397709;-5.8408396
11001000101;Alcalá de los Gazules;node;1470837695;36.4618805;-5.7238891
41005000101;Alcalá del Río;node;1470837696;37.5180353;-5.9800363
23002000101;Alcalá la Real;node;1470837697;37.4619794;-3.9223840
43004000101;Alcanar;node;1470837698;40.5438634;0.4808409
23003000101;Alcaudete;node;1470837700;37.5881403;-4.0812937
12005000100;l'Alcora;node;1470837703;40.0744223;-0.2138589
03009000101;Alcoi / Alcoy;node;1470837704;38.6982275;-0.4747767
46019000101;l'Alcúdia;node;1470837710;39.1947105;-0.5042406
46021000101;Aldaia;node;1470837714;39.4647886;-0.4607604
10015000101;Aldeanueva del Camino;node;1470837722;40.2590411;-5.9297208
18010000101;Aldeire;node;1470837725;37.1603750;-3.0715949
46022000101;Alfafar;node;1470837737;39.4200749;-0.3891355
29003000101;Alfarnate;node;1470837738;36.9942627;-4.2604149
46027000101;Alfarrasí;node;1470837751;38.9043757;-0.4967679
25013000101;Alfarràs;node;1470837758;41.8311403;0.5692934
03011000100;l'Alfàs del Pi;node;1470837766;38.5786027;-0.1006738
29006000101;Algatocín;node;1470837773;36.5738231;-5.2747134
46031000101;Alginet;node;1470837787;39.2651129;-0.4716912
11005000101;Algodonales;node;1470837790;36.8796930;-5.4047755
29007000201;Alhaurín de la Torre;node;1470837804;36.6627542;-4.5627530
29008000101;Alhaurín el Grande;node;1470837816;36.6421248;-4.6867447
21002000101;Aljaraque;node;1470837817;37.2664912;-7.0246859
12009000101;Almassora;node;1470837837;39.9435743;-0.0634783
06011000101;Almendralejo;node;1470837843;38.6846791;-6.4067802
46033000102;Almiserà;node;1470837848;38.9161848;-0.2848533
14005000101;Almodóvar del Río;node;1470837856;37.8112483;-5.0194742
29011000101;Almogía;node;1470837858;36.8261541;-4.5406993
21005000101;Almonte;node;1470837866;37.2611686;-6.5175751
03015000101;Almoradí;node;1470837871;38.1096615;-0.7919322
18017000101;Almuñécar;node;1470837876;36.7328699;-3.6896800
29009000101;Almáchar;node;1470837883;36.8089850;-4.2161584
17006000101;Alp;node;1470837894;42.3736381;1.8871916
23005000101;Andújar;node;1470837937;38.0392362;-4.0505603
29015000101;Antequera;node;1470837949;37.0183652;-4.5596649
21007000101;Aracena;node;1470837962;37.8949414;-6.5624496
17009000101;Arbúcies;node;1470837987;41.8160629;2.5141453
29017000101;Archidona;node;1470837998;37.0906810;-4.3951548
11006000201;Arcos de la Frontera;node;1470838004;36.7526913;-5.8122092
29018000101;Ardales;node;1470838010;36.8781793;-4.8468061
08006000101;Arenys de Mar;node;1470838013;41.5797031;2.5491562
08009000101;Argentona;node;1470838014;41.5554326;2.4002787
18021000101;Armilla;node;1470838027;37.1431197;-3.6277259
29020000101;Arriate;node;1470838040;36.7991421;-5.1407457
25034000301;Artesa de Segre;node;1470838054;41.8962914;1.0471121
08010000101;Artés;node;1470838058;41.7986735;1.9548856
29021000101;Atajate;node;1470838065;36.6399535;-5.2450791
18022000101;Atarfe;node;1470838066;37.2226964;-3.6865662
14007000301;Baena;node;1470838072;37.6173035;-4.3243710
23009000201;Baeza;node;1470838073;37.9945171;-3.4708163
08016000101;Bagà;node;1470838074;42.2527659;1.8625903
23010000101;Bailén;node;1470838075;38.0967870;-3.7765601
25040000101;Balaguer;node;1470838076;41.7897204;0.8054914
08018000101;Balsareny;node;1470838077;41.8631839;1.8755997
18023000301;Baza;node;1470838084;37.4888637;-2.7709805
17015000101;Banyoles;node;1470838085;42.1180477;2.7653607
14008000101;Belalcázar;node;1470838087;38.5751860;-5.1669539
25051000301;Bellver de Cerdanya;node;1470838088;42.3702061;1.7745202
46051000101;Benaguasil;node;1470838090;39.5942907;-0.5888490
29023000201;Benahavís;node;1470838091;36.5222736;-5.0441068
11901000101;Benalup-Casas Viejas;node;1470838093;36.3449297;-5.8137236
46054000101;Benetússer;node;1470838096;39.4228928;-0.3974783
12027000101;Benicarló;node;1470838097;40.4180244;0.4229813
12028000100;Benicàssim / Benicasim;node;1470838098;40.0554964;0.0644165
03031000102;Benidorm;node;1470838099;38.5406255;-0.1290929
46060000101;Benifaió;node;1470838100;39.2854089;-0.4262640
46062000101;Benigànim;node;1470838101;38.9438572;-0.4440855
08022000101;Berga;node;1470838103;42.1011456;1.8454758
17019000101;Besalú;node;1470838107;42.1986443;2.6959559
17020000101;Bescanó;node;1470838108;41.9670349;2.7389937
17023000101;Blanes;node;1470838110;41.6756178;2.7932391
41017000101;Bormujos;node;1470838114;37.3715939;-6.0713300
11010000101;Bornos;node;1470838115;36.8211419;-5.7437008
41018000101;Brenes;node;1470838116;37.5494873;-5.8724046
46078000101;Burjassot;node;1470838121;39.5090599;-0.4108581
12032000301;Borriana / Burriana;node;1470838124;39.8876912;-0.0846321
46077000101;Buñol;node;1470838133;39.4189582;-0.7909637
46070000201;Bétera;node;1470838143;39.5893699;-0.4599648
14013000501;Cabra;node;1470838152;37.4718153;-4.4335616
08031000101;Calaf;node;1470838153;41.7323852;1.5150275
08033000101;Caldes de Montbui;node;1470838164;41.6322650;2.1676442
08035000101;Calella;node;1470838165;41.6132925;2.6576102
03048000100;Callosa d'en Sarrià;node;1470838166;38.6505808;-0.1188334
03049000101;Callosa de Segura;node;1470838167;38.1251825;-0.8778548
17034000200;Calonge;node;1470838168;41.8621023;3.0772318
41021000101;Camas;node;1470838171;37.4020115;-6.0331571
43038000202;Cambrils;node;1470838172;41.0679423;1.0657579
29032000101;Campillos;node;1470838173;37.0470137;-4.8621698
46080000101;Camporrobles;node;1470838175;39.6472415;-1.4009335
46081000201;Canals;node;1470838176;38.9623954;-0.5832175
08040000101;Canet de Mar;node;1470838178;41.5900933;2.5777998
41023000101;Cantillana;node;1470838181;37.6088766;-5.8244449
46083000201;Carcaixent;node;1470838184;39.1209651;-0.4472814
08046000101;Cardedeu;node;1470838185;41.6385167;2.3558408
08047000201;Cardona;node;1470838186;41.9142758;1.6813300
46085000101;Carlet;node;1470838187;39.2251696;-0.5202051
41024000101;Carmona;node;1470838188;37.4717882;-5.6412910
29036000101;Carratraca;node;1470838191;36.8539382;-4.8209062
21021000101;Cartaya;node;1470838192;37.2829111;-7.1545752
29039000301;Casabermeja;node;1470838193;36.8935280;-4.4287903
29040000401;Casarabonela;node;1470838194;36.7852106;-4.8430732
29041000101;Casares;node;1470838195;36.4433477;-5.2728863
41026000101;Casariche;node;1470838196;37.2955536;-4.7588421
03053000101;Castalla;node;1470838197;38.5957233;-0.6702617
08051000401;Castellar del Vallès;node;1470838199;41.6138122;2.0875963
08054000101;Castellbisbal;node;1470838200;41.4765136;1.9832978
08056000101;Castelldefels;node;1470838201;41.2861022;1.9824173
41029000101;Castilleja de la Cuesta;node;1470838202;37.3867839;-6.0541270
46093000101;Catadau;node;1470838204;39.2748065;-0.5710963
23028000501;Cazorla;node;1470838207;37.9128927;-3.0038873
41901000101;Cañada Rosal;node;1470838208;37.5976936;-5.2104153
25072000301;Cervera;node;1470838211;41.6730667;1.2729426
11015000401;Chiclana de la Frontera;node;1470838212;36.4191096;-6.1460683
11016000101;Chipiona;node;1470838215;36.7355451;-6.4348221
46110000101;Xirivella;node;1470838216;39.4639546;-0.4293866
46111000101;Chiva;node;1470838217;39.4726098;-0.7178348
18062000101;Churriana de la Vega;node;1470838218;37.1477968;-3.6462454
03056000401;Cocentaina;node;1470838222;38.7441580;-0.4400707
43048000199;Corbera d'Ebre;node;1470838228;41.0775819;0.4776725
08072000503;Corbera de Llobregat;node;1470838229;41.4166171;1.9338636
41034000201;Coria del Río;node;1470838230;37.2892112;-6.0535287
10067000101;Coria;node;1470838231;39.9831574;-6.5366803
08073000301;Cornellà de Llobregat;node;1470838232;41.3557240;2.0706225
21025000201;Cortegana;node;1470838234;37.9093023;-6.8196169
29046000301;Cortes de la Frontera;node;1470838235;36.6170845;-5.3426714
29042000101;Coín;node;1470838237;36.6600506;-4.7565615
03059000202;Crevillent;node;1470838238;38.2493099;-0.8111359
08074000102;Cubelles;node;1470838239;41.2083363;1.6730541
29047000101;Cuevas Bajas;node;1470838240;37.2355805;-4.4884171
29049000102;Cuevas de San Marcos;node;1470838241;37.2679779;-4.4141396
29048000101;Cuevas del Becerro;node;1470838243;36.8758600;-5.0440091
46105000201;Cullera;node;1470838244;39.1647217;-0.2542313
43051000101;Cunit;node;1470838245;41.1975960;1.6344596
29038000102;Cártama;node;1470838247;36.7100716;-4.6315390
06044000201;Don Benito;node;1470838251;38.9540269;-5.8619466
11011000101;El Bosque;node;1470838256;36.7572940;-5.5067224
29031000101;El Burgo;node;1470838257;36.7904469;-4.9480972
11018000301;El Gastor;node;1470838262;36.8551853;-5.3236056
08118000101;el Masnou;node;1470838263;41.4796899;2.3118347
43104000200;el Perelló;node;1470838265;40.8754052;0.7123762
